project_name,approach,provider,model_name,prompt_template,run_id,metric_group,metric_name,metric_value
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,critic_issue_count,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,refinement_round_count,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,workflow_converged,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,stopped_by_iteration_limit,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,services_added_during_refinement_count,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,services_removed_during_refinement_count,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,interactions_added_during_refinement_count,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,interactions_removed_during_refinement_count,0.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,final_snapshot_service_count,4.0
7ep,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,final_snapshot_communication_count,6.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_available,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_event_count,4.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_invalid_json_line_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,llm_call_count,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,successful_llm_call_count,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,failed_llm_call_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,failed_llm_call_ratio,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,api_error_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,parse_error_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,retry_call_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,retry_call_ratio,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_call_duration_ms,5016.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,average_call_duration_ms,5016.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,max_call_duration_ms,5016.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_elapsed_ms,5013.898
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_system_prompt_char_count,1768.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_user_prompt_char_count,20861.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_response_char_count,1050.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,distinct_role_count,1.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,critic_round_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,revision_request_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,critic_issue_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,refinement_round_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,workflow_converged,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,stopped_by_iteration_limit,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,services_added_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,services_removed_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,interactions_added_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,interactions_removed_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,final_snapshot_service_count,3.0
Jokul,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,final_snapshot_communication_count,4.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_available,1.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_event_count,4.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_invalid_json_line_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,llm_call_count,1.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,successful_llm_call_count,1.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,failed_llm_call_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,failed_llm_call_ratio,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,api_error_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,parse_error_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,retry_call_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,retry_call_ratio,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_call_duration_ms,9078.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,average_call_duration_ms,9078.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,max_call_duration_ms,9078.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_elapsed_ms,9082.882
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_system_prompt_char_count,1768.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_user_prompt_char_count,16130.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_response_char_count,1699.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,distinct_role_count,1.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,critic_round_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,revision_request_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,critic_issue_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,refinement_round_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,workflow_converged,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,stopped_by_iteration_limit,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,services_added_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,services_removed_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,interactions_added_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,interactions_removed_during_refinement_count,0.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,final_snapshot_service_count,3.0
Jokul,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,final_snapshot_communication_count,6.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_available,1.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_event_count,4.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_invalid_json_line_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,llm_call_count,1.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,successful_llm_call_count,1.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,failed_llm_call_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,failed_llm_call_ratio,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,api_error_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,parse_error_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,retry_call_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,retry_call_ratio,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_call_duration_ms,2110.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,average_call_duration_ms,2110.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,max_call_duration_ms,2110.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_elapsed_ms,2097.555
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_system_prompt_char_count,1768.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_user_prompt_char_count,20861.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_response_char_count,712.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,distinct_role_count,1.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,critic_round_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,revision_request_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,critic_issue_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,refinement_round_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,workflow_converged,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,stopped_by_iteration_limit,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,services_added_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,services_removed_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,interactions_added_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,interactions_removed_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,final_snapshot_service_count,3.0
Jokul,direct,deepseek,deepseek-chat,few_shot,run_1,process,final_snapshot_communication_count,4.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,trace_available,1.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,trace_event_count,4.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,trace_invalid_json_line_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,llm_call_count,1.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,successful_llm_call_count,1.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,failed_llm_call_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,failed_llm_call_ratio,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,api_error_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,parse_error_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,retry_call_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,retry_call_ratio,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,total_call_duration_ms,3375.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,average_call_duration_ms,3375.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,max_call_duration_ms,3375.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,trace_elapsed_ms,3372.731
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,total_system_prompt_char_count,1768.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,total_user_prompt_char_count,16130.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,total_response_char_count,918.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,distinct_role_count,1.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,critic_round_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,revision_request_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,critic_issue_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,refinement_round_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,workflow_converged,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,stopped_by_iteration_limit,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,services_added_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,services_removed_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,interactions_added_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,interactions_removed_during_refinement_count,0.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,final_snapshot_service_count,3.0
Jokul,direct,deepseek,deepseek-chat,zero_shot,run_1,process,final_snapshot_communication_count,6.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,trace_available,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,trace_event_count,4.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,trace_invalid_json_line_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,llm_call_count,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,successful_llm_call_count,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,failed_llm_call_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,failed_llm_call_ratio,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,api_error_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,parse_error_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,retry_call_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,retry_call_ratio,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,total_call_duration_ms,11625.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,average_call_duration_ms,11625.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,max_call_duration_ms,11625.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,trace_elapsed_ms,11618.784
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,total_system_prompt_char_count,1768.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,total_user_prompt_char_count,20861.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,total_response_char_count,1206.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,distinct_role_count,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,critic_round_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,revision_request_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,critic_issue_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,refinement_round_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,workflow_converged,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,stopped_by_iteration_limit,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,services_added_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,services_removed_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,interactions_added_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,interactions_removed_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,final_snapshot_service_count,3.0
Jokul,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,process,final_snapshot_communication_count,6.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,trace_available,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,trace_event_count,4.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,trace_invalid_json_line_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,llm_call_count,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,successful_llm_call_count,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,failed_llm_call_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,failed_llm_call_ratio,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,api_error_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,parse_error_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,retry_call_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,retry_call_ratio,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,total_call_duration_ms,12000.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,average_call_duration_ms,12000.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,max_call_duration_ms,12000.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,trace_elapsed_ms,12006.387
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,total_system_prompt_char_count,1768.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,total_user_prompt_char_count,16130.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,total_response_char_count,1054.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,distinct_role_count,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,critic_round_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,revision_request_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,critic_issue_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,refinement_round_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,workflow_converged,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,stopped_by_iteration_limit,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,services_added_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,services_removed_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,interactions_added_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,interactions_removed_during_refinement_count,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,final_snapshot_service_count,3.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process,final_snapshot_communication_count,6.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_available,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_event_count,4.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_invalid_json_line_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,llm_call_count,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,successful_llm_call_count,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,failed_llm_call_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,failed_llm_call_ratio,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,api_error_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,parse_error_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,retry_call_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,retry_call_ratio,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_call_duration_ms,14937.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,average_call_duration_ms,14937.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,max_call_duration_ms,14937.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,trace_elapsed_ms,14934.39
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_system_prompt_char_count,1768.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_user_prompt_char_count,27630.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,total_response_char_count,4253.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,distinct_role_count,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,critic_round_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,revision_request_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,critic_issue_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,refinement_round_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,workflow_converged,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,stopped_by_iteration_limit,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,services_added_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,services_removed_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,interactions_added_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,interactions_removed_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,final_snapshot_service_count,10.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,run_1,process,final_snapshot_communication_count,32.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_available,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_event_count,4.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_invalid_json_line_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,llm_call_count,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,successful_llm_call_count,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,failed_llm_call_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,failed_llm_call_ratio,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,api_error_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,parse_error_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,retry_call_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,retry_call_ratio,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_call_duration_ms,24984.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,average_call_duration_ms,24984.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,max_call_duration_ms,24984.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,trace_elapsed_ms,24991.907
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_system_prompt_char_count,1768.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_user_prompt_char_count,22899.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,total_response_char_count,6800.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,distinct_role_count,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,critic_round_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,revision_request_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,critic_issue_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,refinement_round_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,workflow_converged,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,stopped_by_iteration_limit,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,services_added_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,services_removed_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,interactions_added_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,interactions_removed_during_refinement_count,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,final_snapshot_service_count,11.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,run_1,process,final_snapshot_communication_count,42.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_available,1.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_event_count,4.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_invalid_json_line_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,llm_call_count,1.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,successful_llm_call_count,1.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,failed_llm_call_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,failed_llm_call_ratio,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,api_error_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,parse_error_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,retry_call_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,retry_call_ratio,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_call_duration_ms,4813.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,average_call_duration_ms,4813.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,max_call_duration_ms,4813.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,trace_elapsed_ms,4817.198
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_system_prompt_char_count,1768.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_user_prompt_char_count,27723.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,total_response_char_count,2637.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,distinct_role_count,1.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,critic_round_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,revision_request_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,critic_issue_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,refinement_round_count,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,workflow_converged,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,stopped_by_iteration_limit,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,run_1,process,services_added_during_refinement_count,0.0
